Timestamp,Well_ID,Hole_Depth_m,Activity_Code,WOB_klb,RPM,Torque_kftlb,ROP_m_hr,Hook_Load_klb,Standpipe_Pressure_psi,Mud_Flow_Rate_gpm,Mud_Density_ppg,Gas_Units,NPT_Flag,NPT_Type
2025-02-25 19:45:00,WELL-D03,2455.07,Connection,0.0,0.0,1.15,0.0,188.79,29.4,4.5,10.97,10.3,0,No_NPT
2025-02-25 19:50:00,WELL-D03,2455.77,Drilling,26.48,94.3,1.82,8.34,162.54,1678.3,631.8,11.03,23.2,0,No_NPT
2025-02-25 19:55:00,WELL-D03,2456.44,Drilling,29.09,94.0,2.33,8.08,157.3,1705.2,635.6,11.12,27.8,0,No_NPT
2025-02-25 20:00:00,WELL-D03,2457.11,Drilling,24.86,98.4,2.51,8.06,160.26,1686.0,682.6,11.02,31.8,0,No_NPT
2025-02-25 20:05:00,WELL-D03,2457.97,Drilling,25.36,92.9,2.45,10.23,162.46,1677.4,641.8,11.09,25.3,0,No_NPT
2025-02-25 20:10:00,WELL-D03,2458.86,Drilling,28.25,96.1,1.94,10.74,158.75,1700.7,668.6,10.97,19.8,0,No_NPT
2025-02-25 20:15:00,WELL-D03,2459.62,Drilling,25.69,100.7,2.26,9.07,162.13,1665.3,669.1,10.97,27.9,0,No_NPT
2025-02-25 20:20:00,WELL-D03,2460.39,Drilling,28.2,98.7,2.24,9.3,155.21,1676.3,663.9,11.16,17.5,0,No_NPT
2025-02-25 20:25:00,WELL-D03,2461.04,Drilling,30.1,94.6,2.39,7.81,160.16,1680.4,659.8,11.02,27.3,0,No_NPT
2025-02-25 20:30:00,WELL-D03,2461.77,Drilling,27.69,102.1,2.51,8.74,163.38,1644.7,649.3,11.06,22.8,0,No_NPT
2025-02-25 20:35:00,WELL-D03,2462.78,Drilling,24.32,102.5,2.37,12.1,167.53,1698.0,635.0,11.12,26.6,0,No_NPT
2025-02-25 20:40:00,WELL-D03,2462.78,NPT,0.0,0.0,0.71,0.0,195.17,18.4,0.3,11.14,10.1,1,Equipment_Failure
2025-02-25 20:45:00,WELL-D03,2462.78,NPT,0.0,0.0,0.31,0.0,191.82,8.6,7.6,11.05,8.0,1,Equipment_Failure
2025-02-25 20:50:00,WELL-D03,2462.78,NPT,0.0,0.0,1.03,0.0,196.07,9.2,9.9,11.11,8.1,1,Equipment_Failure
2025-02-25 20:55:00,WELL-D03,2462.78,NPT,0.0,0.0,0.58,0.0,195.78,7.5,3.5,11.04,11.1,1,Equipment_Failure
2025-02-25 21:00:00,WELL-D03,2462.78,NPT,0.0,0.0,0.79,0.0,187.41,5.6,0.0,11.1,10.4,1,Equipment_Failure
2025-02-25 21:05:00,WELL-D03,2462.78,NPT,0.0,0.0,1.32,0.0,196.19,5.2,7.5,11.11,7.6,1,Equipment_Failure
2025-02-25 21:10:00,WELL-D03,2462.78,NPT,0.0,0.0,-0.09,0.0,189.55,6.5,5.9,11.19,4.8,1,Equipment_Failure
2025-02-25 21:15:00,WELL-D03,2462.78,NPT,0.0,0.0,1.51,0.0,199.54,17.2,6.6,11.1,5.7,1,Equipment_Failure
2025-02-25 21:20:00,WELL-D03,2462.78,NPT,0.0,0.0,0.8,0.0,193.4,14.3,3.3,11.13,6.8,1,Equipment_Failure
2025-02-25 21:25:00,WELL-D03,2462.78,NPT,0.0,0.0,0.67,0.0,193.09,9.6,6.7,11.04,9.5,1,Equipment_Failure
2025-02-25 21:30:00,WELL-D03,2462.78,NPT,0.0,0.0,0.33,0.0,199.45,0.0,6.2,11.09,7.9,1,Equipment_Failure
2025-02-25 21:35:00,WELL-D03,2462.78,NPT,0.0,0.0,1.12,0.0,193.38,9.6,6.0,10.94,8.5,1,Equipment_Failure
2025-02-25 21:40:00,WELL-D03,2462.78,NPT,0.0,0.0,0.97,0.0,197.53,6.4,6.4,11.08,10.0,1,Equipment_Failure
2025-02-25 21:45:00,WELL-D03,2462.78,NPT,0.0,0.0,1.05,0.0,188.9,9.5,6.5,11.06,7.1,1,Equipment_Failure
2025-02-25 21:50:00,WELL-D03,2462.78,NPT,0.0,0.0,1.21,0.0,195.75,12.3,0.3,11.0,8.8,1,Equipment_Failure
2025-02-25 21:55:00,WELL-D03,2462.78,NPT,0.0,0.0,0.89,0.0,202.09,12.8,6.0,11.15,6.3,1,Equipment_Failure
2025-02-25 22:00:00,WELL-D03,2462.78,NPT,0.0,0.0,1.12,0.0,185.05,6.6,5.8,11.13,7.5,1,Equipment_Failure
2025-02-25 22:05:00,WELL-D03,2462.78,NPT,0.0,0.0,0.55,0.0,195.03,6.9,5.5,11.08,6.9,1,Equipment_Failure
2025-02-25 22:10:00,WELL-D03,2462.78,NPT,0.0,0.0,1.6,0.0,188.01,20.3,15.4,11.15,7.0,1,Equipment_Failure
2025-02-25 22:15:00,WELL-D03,2462.78,NPT,0.0,0.0,1.36,0.0,197.41,6.2,2.2,11.06,7.0,1,Equipment_Failure
2025-02-25 22:20:00,WELL-D03,2462.78,NPT,0.0,0.0,0.51,0.0,191.18,15.0,9.6,11.2,6.2,1,Equipment_Failure
2025-02-25 22:25:00,WELL-D03,2462.78,NPT,0.0,0.0,0.43,0.0,189.59,0.6,0.0,11.05,10.3,1,Equipment_Failure
2025-02-25 22:30:00,WELL-D03,2462.78,NPT,0.0,0.0,0.98,0.0,192.87,3.3,0.0,11.06,3.4,1,Equipment_Failure
2025-02-25 22:35:00,WELL-D03,2462.78,NPT,0.0,0.0,1.13,0.0,190.05,0.0,7.4,11.0,9.8,1,Equipment_Failure
2025-02-25 22:40:00,WELL-D03,2462.78,NPT,0.0,0.0,0.46,0.0,196.8,0.0,0.4,11.04,10.6,1,Equipment_Failure
2025-02-25 22:45:00,WELL-D03,2462.78,NPT,0.0,0.0,0.95,0.0,188.97,14.9,4.3,11.04,9.7,1,Equipment_Failure
2025-02-25 22:50:00,WELL-D03,2462.78,NPT,0.0,0.0,0.47,0.0,193.17,4.9,2.9,11.01,5.9,1,Equipment_Failure
2025-02-25 22:55:00,WELL-D03,2462.78,NPT,0.0,0.0,1.24,0.0,195.53,4.1,9.8,11.11,6.2,1,Equipment_Failure
2025-02-25 23:00:00,WELL-D03,2462.78,NPT,0.0,0.0,-0.12,0.0,192.45,0.0,1.9,11.08,8.5,1,Equipment_Failure
2025-02-25 23:05:00,WELL-D03,2462.78,NPT,0.0,0.0,0.62,0.0,193.8,10.6,2.6,11.08,9.0,1,Equipment_Failure
2025-02-25 23:10:00,WELL-D03,2462.78,NPT,0.0,0.0,0.71,0.0,200.94,7.1,1.3,11.1,9.6,1,Equipment_Failure
2025-02-25 23:15:00,WELL-D03,2462.78,NPT,0.0,0.0,0.12,0.0,185.72,11.5,2.4,11.05,8.3,1,Equipment_Failure
2025-02-25 23:20:00,WELL-D03,2462.78,NPT,0.0,0.0,1.14,0.0,196.65,0.0,1.5,11.09,10.8,1,Equipment_Failure
2025-02-25 23:25:00,WELL-D03,2462.78,NPT,0.0,0.0,1.21,0.0,202.92,15.1,4.8,11.14,5.4,1,Equipment_Failure
2025-02-25 23:30:00,WELL-D03,2462.78,NPT,0.0,0.0,1.49,0.0,194.86,19.3,5.8,11.14,8.1,1,Equipment_Failure
2025-02-25 23:35:00,WELL-D03,2462.78,NPT,0.0,0.0,1.2,0.0,197.38,0.0,6.1,11.05,7.0,1,Equipment_Failure
2025-02-25 23:40:00,WELL-D03,2462.78,NPT,0.0,0.0,0.9,0.0,191.54,13.6,1.4,11.07,4.4,1,Equipment_Failure
2025-02-25 23:45:00,WELL-D03,2462.78,NPT,0.0,0.0,1.53,0.0,192.2,8.6,4.1,11.12,13.0,1,Equipment_Failure
2025-02-25 23:50:00,WELL-D03,2462.78,NPT,0.0,0.0,0.76,0.0,193.49,6.0,10.6,11.03,4.9,1,Equipment_Failure
2025-02-25 23:55:00,WELL-D03,2462.78,NPT,0.0,0.0,1.35,0.0,201.12,9.9,4.2,11.08,8.1,1,Equipment_Failure
2025-02-26 00:00:00,WELL-D03,2462.78,NPT,0.0,0.0,1.84,0.0,196.07,8.1,6.2,11.03,9.9,1,Equipment_Failure
2025-02-26 00:05:00,WELL-D03,2462.78,NPT,0.0,0.0,1.1,0.0,194.42,4.2,3.7,11.05,7.0,1,Equipment_Failure
2025-02-26 00:10:00,WELL-D03,2462.78,NPT,0.0,0.0,1.75,0.0,194.41,11.7,7.0,11.06,7.9,1,Equipment_Failure
2025-02-26 00:15:00,WELL-D03,2462.78,NPT,0.0,0.0,1.6,0.0,200.32,14.5,4.7,11.04,8.7,1,Equipment_Failure
2025-02-26 00:20:00,WELL-D03,2462.78,NPT,0.0,0.0,1.04,0.0,189.62,14.0,9.9,11.17,5.7,1,Equipment_Failure
2025-02-26 00:25:00,WELL-D03,2462.78,NPT,0.0,0.0,1.25,0.0,191.22,11.3,9.6,11.14,10.5,1,Equipment_Failure
2025-02-26 00:30:00,WELL-D03,2462.78,NPT,0.0,0.0,0.85,0.0,190.58,10.0,5.4,11.05,7.6,1,Equipment_Failure
2025-02-26 00:35:00,WELL-D03,2462.78,NPT,0.0,0.0,0.6,0.0,197.18,6.5,7.4,11.07,7.4,1,Equipment_Failure
2025-02-26 00:40:00,WELL-D03,2462.78,NPT,0.0,0.0,0.53,0.0,195.93,8.6,1.8,11.03,7.5,1,Equipment_Failure
2025-02-26 00:45:00,WELL-D03,2462.78,NPT,0.0,0.0,0.37,0.0,197.35,4.3,6.4,11.03,12.6,1,Equipment_Failure
2025-02-26 00:50:00,WELL-D03,2462.78,NPT,0.0,0.0,1.19,0.0,192.7,11.2,0.0,11.08,8.8,1,Equipment_Failure
2025-02-26 00:55:00,WELL-D03,2462.78,NPT,0.0,0.0,1.96,0.0,186.16,7.6,6.4,11.07,9.8,1,Equipment_Failure
2025-02-26 01:00:00,WELL-D03,2462.78,NPT,0.0,0.0,1.51,0.0,194.59,10.7,0.0,11.15,9.2,1,Equipment_Failure
2025-02-26 01:05:00,WELL-D03,2462.78,NPT,0.0,0.0,0.6,0.0,192.56,2.9,6.4,11.12,7.7,1,Equipment_Failure
2025-02-26 01:10:00,WELL-D03,2462.78,NPT,0.0,0.0,0.97,0.0,193.94,9.7,5.5,11.1,8.0,1,Equipment_Failure
2025-02-26 01:15:00,WELL-D03,2462.78,NPT,0.0,0.0,1.57,0.0,198.23,18.8,1.5,11.13,6.5,1,Equipment_Failure
2025-02-26 01:20:00,WELL-D03,2462.78,NPT,0.0,0.0,0.6,0.0,200.81,7.4,4.6,11.08,7.3,1,Equipment_Failure
2025-02-26 01:25:00,WELL-D03,2462.78,NPT,0.0,0.0,1.66,0.0,199.6,19.8,11.8,11.03,7.1,1,Equipment_Failure
2025-02-26 01:30:00,WELL-D03,2462.78,NPT,0.0,0.0,1.07,0.0,195.63,2.6,7.4,11.06,5.9,1,Equipment_Failure
2025-02-26 01:35:00,WELL-D03,2462.78,NPT,0.0,0.0,1.3,0.0,196.23,10.4,5.7,11.05,9.3,1,Equipment_Failure
2025-02-26 01:40:00,WELL-D03,2462.78,NPT,0.0,0.0,1.13,0.0,194.31,10.7,8.5,11.15,8.6,1,Equipment_Failure
2025-02-26 01:45:00,WELL-D03,2462.78,NPT,0.0,0.0,0.8,0.0,193.96,2.4,2.1,11.1,7.3,1,Equipment_Failure
2025-02-26 01:50:00,WELL-D03,2462.78,NPT,0.0,0.0,0.8,0.0,189.97,11.7,0.0,11.04,4.7,1,Equipment_Failure
2025-02-26 01:55:00,WELL-D03,2462.78,NPT,0.0,0.0,1.16,0.0,190.84,10.5,7.2,11.16,8.9,1,Equipment_Failure
2025-02-26 02:00:00,WELL-D03,2462.78,NPT,0.0,0.0,1.07,0.0,200.03,13.1,3.8,11.09,6.1,1,Equipment_Failure
2025-02-26 02:05:00,WELL-D03,2462.78,NPT,0.0,0.0,0.48,0.0,193.46,9.3,8.5,11.1,6.6,1,Equipment_Failure
2025-02-26 02:10:00,WELL-D03,2462.78,NPT,0.0,0.0,0.61,0.0,197.8,17.6,2.5,11.21,8.3,1,Equipment_Failure
2025-02-26 02:15:00,WELL-D03,2462.78,NPT,0.0,0.0,0.7,0.0,188.51,11.1,1.8,11.12,8.7,1,Equipment_Failure
2025-02-26 02:20:00,WELL-D03,2462.78,NPT,0.0,0.0,0.59,0.0,188.45,15.1,10.2,11.15,7.4,1,Equipment_Failure
2025-02-26 02:25:00,WELL-D03,2462.78,NPT,0.0,0.0,1.71,0.0,197.18,10.7,7.0,10.97,9.7,1,Equipment_Failure
2025-02-26 02:30:00,WELL-D03,2462.78,NPT,0.0,0.0,0.95,0.0,189.09,5.5,6.0,11.08,7.8,1,Equipment_Failure
2025-02-26 02:35:00,WELL-D03,2462.78,NPT,0.0,0.0,0.95,0.0,193.58,9.9,9.7,11.03,9.3,1,Equipment_Failure
2025-02-26 02:40:00,WELL-D03,2462.78,NPT,0.0,0.0,0.82,0.0,197.07,8.7,6.5,11.09,8.0,1,Equipment_Failure
2025-02-26 02:45:00,WELL-D03,2462.78,NPT,0.0,0.0,1.51,0.0,195.94,19.7,3.0,11.1,6.2,1,Equipment_Failure
2025-02-26 02:50:00,WELL-D03,2462.78,NPT,0.0,0.0,0.91,0.0,194.86,11.8,1.1,11.11,3.6,1,Equipment_Failure
2025-02-26 02:55:00,WELL-D03,2462.78,NPT,0.0,0.0,0.43,0.0,192.29,9.1,4.8,11.11,9.6,1,Equipment_Failure
2025-02-26 03:00:00,WELL-D03,2462.78,NPT,0.0,0.0,1.1,0.0,196.61,4.9,2.7,11.09,15.2,1,Equipment_Failure
2025-02-26 03:05:00,WELL-D03,2462.78,NPT,0.0,0.0,1.35,0.0,189.74,13.7,4.2,11.17,6.9,1,Equipment_Failure
2025-02-26 03:10:00,WELL-D03,2462.78,NPT,0.0,0.0,1.62,0.0,194.22,11.2,3.9,11.08,5.7,1,Equipment_Failure
2025-02-26 03:15:00,WELL-D03,2462.78,NPT,0.0,0.0,1.1,0.0,198.54,13.0,2.0,11.06,3.9,1,Equipment_Failure
2025-02-26 03:20:00,WELL-D03,2462.78,NPT,0.0,0.0,0.49,0.0,193.95,12.3,6.0,11.1,7.1,1,Equipment_Failure
2025-02-26 03:25:00,WELL-D03,2462.78,NPT,0.0,0.0,1.57,0.0,196.01,11.9,3.4,11.16,8.4,1,Equipment_Failure
2025-02-26 03:30:00,WELL-D03,2462.78,NPT,0.0,0.0,0.99,0.0,193.15,16.2,4.6,11.09,9.3,1,Equipment_Failure
2025-02-26 03:35:00,WELL-D03,2462.78,NPT,0.0,0.0,1.22,0.0,197.86,16.6,8.3,11.07,11.0,1,Equipment_Failure
2025-02-26 03:40:00,WELL-D03,2462.78,NPT,0.0,0.0,0.54,0.0,193.9,24.6,4.9,11.21,4.4,1,Equipment_Failure
2025-02-26 03:45:00,WELL-D03,2462.78,NPT,0.0,0.0,1.1,0.0,191.22,4.5,5.6,11.11,9.6,1,Equipment_Failure
2025-02-26 03:50:00,WELL-D03,2462.78,NPT,0.0,0.0,1.39,0.0,188.64,4.5,5.2,11.06,10.4,1,Equipment_Failure
2025-02-26 03:55:00,WELL-D03,2462.78,NPT,0.0,0.0,0.11,0.0,198.0,0.0,3.7,11.12,9.7,1,Equipment_Failure
2025-02-26 04:00:00,WELL-D03,2462.78,NPT,0.0,0.0,0.36,0.0,198.2,17.2,7.2,11.1,7.6,1,Equipment_Failure
2025-02-26 04:05:00,WELL-D03,2462.78,NPT,0.0,0.0,0.73,0.0,198.91,17.9,3.9,11.13,9.7,1,Equipment_Failure
2025-02-26 04:10:00,WELL-D03,2462.78,NPT,0.0,0.0,0.94,0.0,185.43,11.1,0.0,11.11,11.4,1,Equipment_Failure
2025-02-26 04:15:00,WELL-D03,2462.78,NPT,0.0,0.0,0.92,0.0,198.39,4.4,8.6,11.09,8.6,1,Equipment_Failure
2025-02-26 04:20:00,WELL-D03,2462.78,NPT,0.0,0.0,0.85,0.0,193.3,13.0,2.4,11.13,5.5,1,Equipment_Failure
2025-02-26 04:25:00,WELL-D03,2462.78,NPT,0.0,0.0,1.22,0.0,190.52,10.6,5.2,11.09,6.6,1,Equipment_Failure
2025-02-26 04:30:00,WELL-D03,2462.78,NPT,0.0,0.0,0.99,0.0,197.95,12.1,3.4,11.1,6.9,1,Equipment_Failure
2025-02-26 04:35:00,WELL-D03,2462.78,NPT,0.0,0.0,0.28,0.0,189.83,9.1,4.6,11.01,10.0,1,Equipment_Failure
2025-02-26 04:40:00,WELL-D03,2462.78,NPT,0.0,0.0,0.82,0.0,194.3,8.4,2.8,11.09,6.7,1,Equipment_Failure
2025-02-26 04:45:00,WELL-D03,2462.78,NPT,0.0,0.0,0.89,0.0,192.82,4.1,11.9,11.16,8.3,1,Equipment_Failure
2025-02-26 04:50:00,WELL-D03,2462.78,NPT,0.0,0.0,0.89,0.0,194.82,12.5,4.6,11.09,8.2,1,Equipment_Failure
2025-02-26 04:55:00,WELL-D03,2462.78,NPT,0.0,0.0,0.91,0.0,193.93,15.2,2.1,11.11,11.5,1,Equipment_Failure
2025-02-26 05:00:00,WELL-D03,2462.78,NPT,0.0,0.0,0.89,0.0,197.97,14.2,6.0,11.0,7.8,1,Equipment_Failure
2025-02-26 05:05:00,WELL-D03,2462.78,NPT,0.0,0.0,0.73,0.0,194.67,12.5,5.3,11.07,8.9,1,Equipment_Failure
2025-02-26 05:10:00,WELL-D03,2462.78,NPT,0.0,0.0,1.26,0.0,203.07,10.9,4.7,11.12,8.0,1,Equipment_Failure
2025-02-26 05:15:00,WELL-D03,2462.78,NPT,0.0,0.0,0.99,0.0,197.6,14.7,10.4,11.08,9.0,1,Equipment_Failure
2025-02-26 05:20:00,WELL-D03,2462.78,NPT,0.0,0.0,1.15,0.0,194.44,11.1,9.2,11.01,7.1,1,Equipment_Failure
2025-02-26 05:25:00,WELL-D03,2462.78,NPT,0.0,0.0,1.07,0.0,195.22,15.1,4.6,11.05,7.2,1,Equipment_Failure
2025-02-26 05:30:00,WELL-D03,2462.78,NPT,0.0,0.0,0.76,0.0,191.08,4.1,0.0,11.09,9.7,1,Equipment_Failure
2025-02-26 05:35:00,WELL-D03,2462.78,NPT,0.0,0.0,1.85,0.0,188.5,19.9,4.6,10.98,4.8,1,Equipment_Failure
2025-02-26 05:40:00,WELL-D03,2462.78,NPT,0.0,0.0,0.79,0.0,197.98,11.4,3.9,11.08,10.3,1,Equipment_Failure
2025-02-26 05:45:00,WELL-D03,2462.78,NPT,0.0,0.0,0.37,0.0,199.5,4.8,1.8,11.09,7.6,1,Equipment_Failure
2025-02-26 05:50:00,WELL-D03,2462.78,NPT,0.0,0.0,0.74,0.0,187.29,7.0,8.0,11.13,8.0,1,Equipment_Failure
2025-02-26 05:55:00,WELL-D03,2462.78,NPT,0.0,0.0,1.21,0.0,192.13,6.4,5.6,11.08,8.4,1,Equipment_Failure
2025-02-26 06:00:00,WELL-D03,2462.78,NPT,0.0,0.0,1.08,0.0,193.78,9.4,2.6,11.11,5.9,1,Equipment_Failure
2025-02-26 06:05:00,WELL-D03,2462.78,NPT,0.0,0.0,0.6,0.0,186.83,8.3,5.8,11.02,7.7,1,Equipment_Failure
2025-02-26 06:10:00,WELL-D03,2462.78,NPT,0.0,0.0,1.44,0.0,195.26,15.8,4.9,11.02,9.0,1,Equipment_Failure
2025-02-26 06:15:00,WELL-D03,2462.78,NPT,0.0,0.0,-0.23,0.0,194.47,3.3,7.6,11.09,9.9,1,Equipment_Failure
2025-02-26 06:20:00,WELL-D03,2462.78,NPT,0.0,0.0,0.66,0.0,194.29,12.8,6.2,10.98,6.2,1,Equipment_Failure
2025-02-26 06:25:00,WELL-D03,2462.78,NPT,0.0,0.0,1.15,0.0,194.25,12.9,4.9,11.07,7.7,1,Equipment_Failure
2025-02-26 06:30:00,WELL-D03,2462.78,NPT,0.0,0.0,0.87,0.0,203.93,8.8,4.0,11.1,9.4,1,Equipment_Failure
2025-02-26 06:35:00,WELL-D03,2462.78,NPT,0.0,0.0,1.03,0.0,190.9,3.4,4.8,11.05,7.6,1,Equipment_Failure
2025-02-26 06:40:00,WELL-D03,2462.78,NPT,0.0,0.0,1.32,0.0,198.03,15.8,1.9,10.98,10.1,1,Equipment_Failure
2025-02-26 06:45:00,WELL-D03,2462.78,NPT,0.0,0.0,0.98,0.0,197.78,4.9,1.0,11.16,7.9,1,Equipment_Failure
2025-02-26 06:50:00,WELL-D03,2462.78,NPT,0.0,0.0,1.68,0.0,199.03,5.0,5.0,11.12,12.5,1,Equipment_Failure
2025-02-26 06:55:00,WELL-D03,2462.78,NPT,0.0,0.0,0.38,0.0,197.55,6.3,4.1,11.06,9.5,1,Equipment_Failure
2025-02-26 07:00:00,WELL-D03,2462.78,NPT,0.0,0.0,0.79,0.0,198.65,13.8,6.0,11.09,12.2,1,Equipment_Failure
2025-02-26 07:05:00,WELL-D03,2462.78,NPT,0.0,0.0,1.13,0.0,193.09,5.2,0.8,11.06,9.7,1,Equipment_Failure
2025-02-26 07:10:00,WELL-D03,2462.78,NPT,0.0,0.0,2.04,0.0,190.8,6.2,6.0,11.0,6.0,1,Equipment_Failure
2025-02-26 07:15:00,WELL-D03,2462.78,NPT,0.0,0.0,1.27,0.0,185.59,11.0,5.7,11.1,9.9,1,Equipment_Failure
2025-02-26 07:20:00,WELL-D03,2462.78,NPT,0.0,0.0,2.12,0.0,192.84,3.4,13.3,11.03,8.2,1,Equipment_Failure
2025-02-26 07:25:00,WELL-D03,2462.78,NPT,0.0,0.0,0.37,0.0,193.08,6.1,2.7,11.06,3.9,1,Equipment_Failure
2025-02-26 07:30:00,WELL-D03,2462.78,NPT,0.0,0.0,1.17,0.0,190.32,7.8,3.5,11.16,8.2,1,Equipment_Failure
2025-02-26 07:35:00,WELL-D03,2462.78,NPT,0.0,0.0,1.08,0.0,189.7,9.4,6.1,11.03,5.6,1,Equipment_Failure
2025-02-26 07:40:00,WELL-D03,2462.78,NPT,0.0,0.0,0.63,0.0,193.58,8.1,0.0,11.08,6.8,1,Equipment_Failure
2025-02-26 07:45:00,WELL-D03,2462.78,NPT,0.0,0.0,1.43,0.0,189.03,5.4,1.6,10.95,4.7,1,Equipment_Failure
2025-02-26 07:50:00,WELL-D03,2462.78,NPT,0.0,0.0,1.18,0.0,194.8,12.1,5.8,11.05,7.1,1,Equipment_Failure
2025-02-26 07:55:00,WELL-D03,2462.78,NPT,0.0,0.0,1.42,0.0,196.88,9.3,2.0,11.09,8.2,1,Equipment_Failure
2025-02-26 08:00:00,WELL-D03,2462.78,NPT,0.0,0.0,0.75,0.0,195.28,12.9,6.3,11.12,9.9,1,Equipment_Failure
2025-02-26 08:05:00,WELL-D03,2462.78,NPT,0.0,0.0,1.41,0.0,192.18,13.9,6.4,11.08,9.6,1,Equipment_Failure
2025-02-26 08:10:00,WELL-D03,2462.78,NPT,0.0,0.0,1.19,0.0,190.25,12.3,8.6,11.07,11.3,1,Equipment_Failure
2025-02-26 08:15:00,WELL-D03,2462.78,NPT,0.0,0.0,1.71,0.0,193.67,13.5,5.2,11.09,10.5,1,Equipment_Failure
2025-02-26 08:20:00,WELL-D03,2462.78,NPT,0.0,0.0,0.76,0.0,198.49,7.5,5.9,11.12,4.6,1,Equipment_Failure
2025-02-26 08:25:00,WELL-D03,2462.78,NPT,0.0,0.0,0.25,0.0,192.33,3.2,1.6,11.04,7.9,1,Equipment_Failure
2025-02-26 08:30:00,WELL-D03,2462.78,NPT,0.0,0.0,1.3,0.0,193.34,10.8,2.5,11.09,9.5,1,Equipment_Failure
2025-02-26 08:35:00,WELL-D03,2462.78,NPT,0.0,0.0,1.21,0.0,197.37,14.3,6.2,11.13,8.3,1,Equipment_Failure
2025-02-26 08:40:00,WELL-D03,2462.78,NPT,0.0,0.0,1.07,0.0,192.68,14.6,8.1,11.11,7.9,1,Equipment_Failure
2025-02-26 08:45:00,WELL-D03,2462.78,NPT,0.0,0.0,1.18,0.0,194.69,2.7,1.7,11.08,7.3,1,Equipment_Failure
2025-02-26 08:50:00,WELL-D03,2462.78,NPT,0.0,0.0,0.53,0.0,185.96,9.5,5.0,11.17,9.7,1,Equipment_Failure
2025-02-26 08:55:00,WELL-D03,2462.78,NPT,0.0,0.0,0.46,0.0,195.7,21.9,1.0,11.13,6.0,1,Equipment_Failure
2025-02-26 09:00:00,WELL-D03,2462.78,NPT,0.0,0.0,1.08,0.0,195.43,13.1,7.2,11.1,8.8,1,Equipment_Failure
2025-02-26 09:05:00,WELL-D03,2462.78,NPT,0.0,0.0,0.52,0.0,198.26,17.8,8.3,11.17,9.0,1,Equipment_Failure
2025-02-26 09:10:00,WELL-D03,2462.78,NPT,0.0,0.0,1.07,0.0,198.3,18.5,3.9,11.02,10.6,1,Equipment_Failure
2025-02-26 09:15:00,WELL-D03,2462.78,NPT,0.0,0.0,0.65,0.0,190.4,0.0,2.9,11.06,8.2,1,Equipment_Failure
2025-02-26 09:20:00,WELL-D03,2462.78,NPT,0.0,0.0,0.49,0.0,184.47,6.2,2.5,11.08,11.8,1,Equipment_Failure
2025-02-26 09:25:00,WELL-D03,2462.78,NPT,0.0,0.0,1.7,0.0,191.46,15.3,5.7,11.09,6.4,1,Equipment_Failure
2025-02-26 09:30:00,WELL-D03,2462.78,NPT,0.0,0.0,0.92,0.0,193.11,1.7,10.9,11.02,9.1,1,Equipment_Failure
2025-02-26 09:35:00,WELL-D03,2462.78,NPT,0.0,0.0,1.16,0.0,192.94,17.0,4.1,11.05,7.9,1,Equipment_Failure
2025-02-26 09:40:00,WELL-D03,2462.78,NPT,0.0,0.0,1.19,0.0,194.26,16.2,5.9,11.07,12.9,1,Equipment_Failure
2025-02-26 09:45:00,WELL-D03,2462.78,NPT,0.0,0.0,0.68,0.0,191.43,6.4,2.6,11.06,11.0,1,Equipment_Failure
2025-02-26 09:50:00,WELL-D03,2462.78,NPT,0.0,0.0,1.12,0.0,189.24,10.0,0.0,11.05,8.7,1,Equipment_Failure
2025-02-26 09:55:00,WELL-D03,2462.78,NPT,0.0,0.0,1.64,0.0,197.67,14.1,2.4,11.18,8.7,1,Equipment_Failure
2025-02-26 10:00:00,WELL-D03,2462.78,NPT,0.0,0.0,0.7,0.0,191.0,10.3,5.8,11.11,9.4,1,Equipment_Failure
2025-02-26 10:05:00,WELL-D03,2462.78,NPT,0.0,0.0,1.1,0.0,191.54,20.0,9.6,11.14,9.0,1,Equipment_Failure
2025-02-26 10:10:00,WELL-D03,2462.78,NPT,0.0,0.0,1.0,0.0,189.61,14.7,1.3,11.02,12.2,1,Equipment_Failure
2025-02-26 10:15:00,WELL-D03,2462.78,Connection,0.0,0.0,1.44,0.0,202.03,17.0,-7.0,11.16,13.7,0,No_NPT
2025-02-26 10:20:00,WELL-D03,2463.67,Drilling,29.72,95.4,3.02,10.74,157.24,1677.2,664.1,11.04,24.1,0,No_NPT
2025-02-26 10:25:00,WELL-D03,2464.51,Drilling,25.79,89.8,2.09,10.01,165.69,1681.3,649.8,11.08,31.0,0,No_NPT
2025-02-26 10:30:00,WELL-D03,2465.21,Drilling,26.89,104.8,2.38,8.47,161.56,1669.5,658.6,11.09,26.6,0,No_NPT
2025-02-26 10:35:00,WELL-D03,2465.9,Drilling,26.9,94.0,2.07,8.24,162.41,1710.5,650.5,11.05,30.0,0,No_NPT
2025-02-26 10:40:00,WELL-D03,2466.71,Drilling,27.74,99.1,2.13,9.67,162.53,1676.4,653.8,11.0,22.8,0,No_NPT
2025-02-26 10:45:00,WELL-D03,2467.3,Drilling,27.05,104.6,1.84,7.12,159.53,1646.8,714.5,11.06,25.9,0,No_NPT
2025-02-26 10:50:00,WELL-D03,2468.04,Drilling,30.57,99.7,2.91,8.92,153.6,1643.6,660.8,11.03,21.1,0,No_NPT
